chr_snp,Env,BF
CE10_chr4_3580941,1,-10.03587375
CE10_chr4_3581115,1,-2.9214786
CE10_chr4_3581274,1,-4.29338681
CE10_chr4_3581332,1,-9.97243553
CE10_chr4_3581384,1,-10.3709803
CE10_chr4_3581472,1,-9.24349706
CE10_chr4_3581549,1,-9.1495029
CE10_chr4_3581638,1,-9.38215144
CE10_chr4_3581656,1,-9.28203336
CE10_chr4_3581676,1,-7.9910886
CE10_chr4_3581887,1,-3.87768476
CE10_chr4_3581915,1,-10.69434693
CE10_chr4_3582009,1,-8.72001044
CE10_chr4_3582499,1,-10.75333027
CE10_chr4_3582930,1,-4.59034708
CE10_chr4_3582961,1,-10.51414069
CE10_chr4_3583008,1,-7.30783597
CE10_chr4_3583028,1,-9.63775722
CE10_chr4_3583053,1,-6.13641081
CE10_chr4_3583083,1,-8.52383452
CE10_chr4_3583289,1,-8.89203762
CE10_chr4_3583308,1,-7.5328994
CE10_chr4_3583320,1,-1.31789485
CE10_chr4_3583573,1,-8.32021193
CE10_chr4_3583636,1,-5.66668291
CE10_chr4_3583793,1,-8.76115923
CE10_chr4_3583833,1,-5.52948167
CE10_chr4_3583883,1,-11.11209134
CE10_chr4_3583889,1,-5.41310691
CE10_chr4_3584134,1,-8.6838866199999991
CE10_chr4_3584142,1,3.62684247
CE10_chr4_3584212,1,-8.26586797
CE10_chr4_3584303,1,-9.05654958
CE10_chr4_3584315,1,-8.87166706
CE10_chr4_3584434,1,-6.73504645
CE10_chr4_3584476,1,-9.89667154
CE10_chr4_3584548,1,-9.25518456
CE10_chr4_3584560,1,-8.05031059
CE10_chr4_3584692,1,-10.67237435
CE10_chr4_3585356,1,-10.67174105
CE10_chr4_3585471,1,-7.90308935
CE10_chr4_3585523,1,-0.79736419
CE10_chr4_3586139,1,-9.2066332
CE10_chr4_3586794,1,-4.82378782
CE10_chr4_3587322,1,-9.03724591
CE10_chr4_3587507,1,-7.59160662
CE10_chr4_3587857,1,-14.04149772
CE10_chr4_3588025,1,-7.27154812
CE10_chr4_3588122,1,-6.90678525
CE10_chr4_3588204,1,-7.30968825
CE10_chr4_3589346,1,-9.41697692
CE10_chr4_3589448,1,-8.07231225
CE10_chr4_3599998,1,-5.96806084
CE10_chr4_3600138,1,-3.60428571
CE10_chr4_3600183,1,-8.89985484
CE10_chr4_3600341,1,-9.80355238
CE10_chr4_3600373,1,-11.42232912
CE10_chr4_3600388,1,-10.74336182
CE10_chr4_3600407,1,-6.63877915
CE10_chr4_3600467,1,-7.34314683
CE10_chr4_3600468,1,-6.26201035
CE10_chr4_3600492,1,-4.90217958
CE10_chr4_3600508,1,-10.19532014
CE10_chr4_3600541,1,-10.22088908
CE10_chr4_3600644,1,-10.69106848
CE10_chr4_3600647,1,-0.9342987
CE10_chr4_3600801,1,-2.42049739
CE10_chr4_3600855,1,-7.13155795
CE10_chr4_3600874,1,-10.19960645
CE10_chr4_3601115,1,-6.8043542
CE10_chr4_3601216,1,-9.76538671
CE10_chr4_3601444,1,-9.21043109
CE10_chr4_3601548,1,-6.69735498
CE10_chr4_3601581,1,-10.87128908
CE10_chr4_3601635,1,-8.96719251
CE10_chr4_3601852,1,-1.33737034
CE10_chr4_3601889,1,-10.23914148
CE10_chr4_3602069,1,-3.68236344
CE10_chr4_3602080,1,-8.79020308
CE10_chr4_3602114,1,-7.55882849
CE10_chr4_3602138,1,-6.01974935
CE10_chr4_3602142,1,-10.65410466
CE10_chr4_3602245,1,-6.67381402
CE10_chr4_3602277,1,-8.77588763
CE10_chr4_3602330,1,-6.34698059
CE10_chr4_3602340,1,-13.37622118
CE10_chr4_3602501,1,-8.25065135
CE10_chr4_3602631,1,-0.98963045
CE10_chr4_3602721,1,-10.84286448
CE10_chr4_3603096,1,-4.65902202
CE10_chr4_3603163,1,-10.9282077
CE10_chr4_3603231,1,-8.20402219
CE10_chr4_3603650,1,-6.02042085
CE10_chr4_3603704,1,-8.43982509
CE10_chr4_3603775,1,-1.3818506
CE10_chr4_3603842,1,0.58061022
CE10_chr4_3603853,1,-6.72274783
CE10_chr4_3603864,1,0.43672729
CE10_chr4_3603888,1,-5.39525497
CE10_chr4_3603922,1,-7.25429069
CE10_chr4_3604555,1,-5.63976498
CE10_chr4_3604973,1,-7.3751222
CE10_chr4_3606291,1,-7.32783886
CE10_chr4_3606370,1,-5.49632287
CE10_chr4_3606527,1,-6.26271793
CE10_chr4_3606658,1,-10.73962134
CE10_chr4_3606803,1,-6.10609431
CE10_chr4_3606849,1,-10.50527624
CE10_chr4_3607342,1,-8.65897967
CE10_chr4_3607985,1,-9.38524183
CE10_chr4_3608294,1,-9.50094607
CE10_chr4_3608513,1,-4.09596179
CE10_chr4_3608728,1,-6.6941055800000004
CE10_chr4_3608804,1,-7.07671944
CE10_chr4_3609046,1,-4.57744752
CE10_chr4_3609135,1,-11.02359689
CE10_chr4_3609489,1,-9.57137243
CE10_chr4_3609629,1,-7.22431773
CE10_chr4_3609934,1,-3.39452435
CE10_chr4_3810004,1,-9.25698948
CE10_chr4_3810052,1,-11.46746711
CE10_chr4_3810078,1,-8.57590201
CE10_chr4_3810089,1,-10.55646256
CE10_chr4_3810181,1,-11.84506407
CE10_chr4_3810221,1,-7.70157974
CE10_chr4_3810400,1,-11.01215154
CE10_chr4_3810651,1,-7.98820308
CE10_chr4_3810678,1,-6.96208179
CE10_chr4_3810784,1,-8.26144571
CE10_chr4_3810897,1,-11.11442698
CE10_chr4_3810937,1,-10.64835947
CE10_chr4_3810980,1,-8.89448655
CE10_chr4_3811208,1,-8.06637589
CE10_chr4_3811318,1,-7.55030234
CE10_chr4_3811391,1,-7.73474829
CE10_chr4_3811440,1,-8.00944484
CE10_chr4_3811675,1,-7.9988098
CE10_chr4_3811694,1,-7.9382619
CE10_chr4_3811706,1,-7.06239071
CE10_chr4_3811729,1,-5.79151748
CE10_chr4_3811758,1,-4.94208688
CE10_chr4_3811900,1,-11.50427648
CE10_chr4_3812184,1,-10.60607765
CE10_chr4_3812199,1,-10.46517396
CE10_chr4_3812286,1,-6.05531214
CE10_chr4_3812320,1,-11.52755145
CE10_chr4_3812353,1,-4.06508331
CE10_chr4_3812378,1,-5.13745573
CE10_chr4_3812472,1,-13.21992922
CE10_chr4_3812581,1,-6.41830427
CE10_chr4_3812595,1,-10.80370358
CE10_chr4_3812616,1,-8.86112097
CE10_chr4_3812785,1,-10.37079737
CE10_chr4_3812888,1,-10.49054693
CE10_chr4_3812906,1,-3.58513652
CE10_chr4_3813311,1,-11.30905195
CE10_chr4_3813354,1,-9.20409201
CE10_chr4_3813852,1,-5.85017771
CE10_chr4_3813975,1,-15.13753366
CE10_chr4_3814126,1,-10.51667371
CE10_chr4_3814257,1,-3.81977202
CE10_chr4_3814301,1,-5.0033958
CE10_chr4_3814325,1,-11.16156122
CE10_chr4_3814427,1,-10.84604615
CE10_chr4_3814683,1,-9.04154385
CE10_chr4_3814802,1,-9.19899972
CE10_chr4_3815047,1,-8.38617652
CE10_chr4_3815146,1,-12.35098672
CE10_chr4_3815434,1,-8.86844952
CE10_chr4_3815454,1,-4.78362031
CE10_chr4_3815493,1,-5.43940325
CE10_chr4_3816058,1,-10.56140583
CE10_chr4_3816428,1,-10.91675641
CE10_chr4_3816516,1,-14.56276561
CE10_chr4_3816518,1,-8.19766492
CE10_chr4_3816587,1,-11.8591734
CE10_chr4_3816969,1,-7.38305084
CE10_chr4_3817408,1,-8.73082622
CE10_chr4_3817985,1,-10.43443569
CE10_chr4_3818085,1,-7.45901565
CE10_chr4_3818153,1,-10.31715342
CE10_chr4_3818184,1,-5.85509471
CE10_chr4_3818724,1,-8.54556308
CE10_chr4_3818729,1,-9.49106816
CE10_chr4_3818900,1,-10.99199032
CE10_chr4_3818995,1,-9.84156086
CE10_chr4_3819054,1,-8.12261247
CE10_chr4_3819460,1,-9.31771193
CE10_chr4_3819921,1,0.81087078
CE10_chr4_3819928,1,-7.78333123
CE10_chr4_4190056,1,-7.71358233
CE10_chr4_4190146,1,-7.5383426
CE10_chr4_4190531,1,0.52164598
CE10_chr4_4190534,1,-10.35313022
CE10_chr4_4190609,1,-7.13463513
CE10_chr4_4190632,1,-4.54681997
CE10_chr4_4190714,1,-9.74540407
CE10_chr4_4190755,1,-8.8966733
CE10_chr4_4190805,1,-2.61045647
CE10_chr4_4190825,1,-7.26150623
CE10_chr4_4190857,1,-10.48766039
CE10_chr4_4190861,1,-3.77252785
CE10_chr4_4190965,1,-11.04253295
CE10_chr4_4191022,1,-9.80930814
CE10_chr4_4191247,1,-8.13242643
CE10_chr4_4191591,1,-9.98101903
CE10_chr4_4191654,1,-7.01310956
CE10_chr4_4191778,1,-6.97310304
CE10_chr4_4191799,1,-6.3852933
CE10_chr4_4191897,1,-9.03129143
CE10_chr4_4192109,1,-9.53355274
CE10_chr4_4192150,1,-13.32317761
CE10_chr4_4192184,1,-1.16435797
CE10_chr4_4192207,1,-11.86869969
CE10_chr4_4192294,1,-7.01058787
CE10_chr4_4192899,1,-10.41386885
CE10_chr4_4193565,1,-8.1231269
CE10_chr4_4195388,1,-12.5073041
CE10_chr4_4195390,1,-7.90864961
CE10_chr4_4195449,1,-6.5450767
CE10_chr4_4195465,1,-6.36614036
CE10_chr4_4195603,1,-7.08447536
CE10_chr4_4195661,1,5.26051773
CE10_chr4_4195698,1,-0.24007025
CE10_chr4_4195746,1,-11.75258102
CE10_chr4_4195965,1,-3.79042268
CE10_chr4_4196121,1,-11.02434269
CE10_chr4_4196769,1,-6.85334739
CE10_chr4_4197203,1,-1.45457826
CE10_chr4_4197266,1,-7.63907627
CE10_chr4_4197338,1,-5.70932625
CE10_chr4_4198224,1,-12.57414977
CE10_chr4_4198312,1,-10.52107258
CE10_chr4_4198332,1,-2.10092071
CE10_chr4_4199745,1,3.72150589
CE10_chr4_4199809,1,-5.92513118
CE10_chr4_4199814,1,-8.76253564
CE10_chr4_4245700,1,-6.88443631
CE10_chr4_4245817,1,-7.84118379
CE10_chr4_4245940,1,-9.71939195
CE10_chr4_4246016,1,-6.73090807
CE10_chr4_4246140,1,-6.99711091
CE10_chr4_4246404,1,-8.04323482
CE10_chr4_4246680,1,-5.92511766
CE10_chr4_4246876,1,-9.70162855
CE10_chr4_4246956,1,-6.7488104
CE10_chr4_4247004,1,-9.73456631
CE10_chr4_4247044,1,-8.58973171
CE10_chr4_4247082,1,-2.07541217
CE10_chr4_4247212,1,-8.35878459
CE10_chr4_4247446,1,-9.02662842
CE10_chr4_4247502,1,-7.88029534
CE10_chr4_4247560,1,-9.054378
CE10_chr4_4247606,1,-8.04253328
CE10_chr4_4247672,1,-8.61138791
CE10_chr4_4248092,1,-4.29084769
CE10_chr4_4248162,1,-7.07748617
CE10_chr4_4248202,1,-8.21223595
CE10_chr4_4248249,1,-7.82253671
CE10_chr4_4248415,1,-11.73691803
CE10_chr4_4248688,1,-10.48412101
CE10_chr4_4248697,1,-7.22826256
CE10_chr4_4248785,1,-12.35950251
CE10_chr4_4248788,1,-7.74826748
CE10_chr4_4248859,1,-9.87792067
CE10_chr4_4248913,1,3.30674413
CE10_chr4_4248934,1,-1.99034616
CE10_chr4_4248987,1,-10.10170789
CE10_chr4_4248995,1,-3.39645156
CE10_chr4_4249081,1,-5.30034381
CE10_chr4_4249203,1,-7.38036867
CE10_chr4_4249500,1,-9.48370875
CE10_chr4_4249532,1,-7.84657983
CE10_chr4_4249561,1,-8.12852007
CE10_chr4_4249699,1,-2.90424275
CE10_chr4_4249724,1,-9.7806713
CE10_chr4_4249751,1,-12.58699596
CE10_chr4_4249769,1,-8.39873831
CE10_chr4_4249867,1,-11.85110845
CE10_chr4_4440328,1,-8.18609513
CE10_chr4_4440480,1,-6.13128362
CE10_chr4_4440575,1,-10.53861058
CE10_chr4_4440576,1,-8.52359664
CE10_chr4_4440603,1,-8.44547324
CE10_chr4_4440651,1,-7.78219241
CE10_chr4_4440938,1,-6.83444841
CE10_chr4_4440979,1,-8.19412557
CE10_chr4_4441046,1,-9.21632514
CE10_chr4_4441277,1,-7.7915098
CE10_chr4_4441394,1,-8.59314583
CE10_chr4_4441551,1,-7.20943253
CE10_chr4_4442352,1,-7.15985353
CE10_chr4_4442455,1,-6.29556571
CE10_chr4_4442471,1,-8.66061178
CE10_chr4_4442488,1,-8.25707309
CE10_chr4_4442501,1,-7.39941167
CE10_chr4_4442520,1,-11.31989068
CE10_chr4_4442546,1,-8.87700606
CE10_chr4_4442572,1,-9.37543484
CE10_chr4_4442608,1,-7.49443999
CE10_chr4_4442634,1,-6.85423388
CE10_chr4_4442701,1,-10.3547999
CE10_chr4_4442729,1,-7.87257625
CE10_chr4_4442771,1,-9.77361967
CE10_chr4_4442816,1,-6.64103986
CE10_chr4_4442825,1,-11.02810416
CE10_chr4_4442882,1,-4.86452875
CE10_chr4_4443580,1,-8.85012174
CE10_chr4_4443608,1,-10.73576374
CE10_chr4_4444050,1,-6.50212209
CE10_chr4_4444131,1,-9.40971146
CE10_chr4_4444196,1,-10.42580922
CE10_chr4_4444234,1,-10.82732576
CE10_chr4_4444910,1,-7.4289147
CE10_chr4_4445162,1,-6.74820572
CE10_chr4_4446023,1,-8.21031591
CE10_chr4_4446040,1,-9.33715059
CE10_chr4_4447027,1,-5.35672526
CE10_chr4_4447096,1,-12.86397892
CE10_chr4_4447586,1,-10.58630633
CE10_chr4_4447587,1,-4.35148672
CE10_chr4_4447897,1,-3.70298406
CE10_chr4_4449102,1,-8.32710642
CE10_chr4_4449132,1,-9.72396136
CE10_chr4_4449197,1,-5.88251042
CE10_chr4_4449203,1,-7.56160087
CE10_chr4_4449231,1,-6.9600739
CE10_chr4_4449256,1,-7.18164353
CE10_chr4_4449347,1,-12.70785139
CE10_chr4_4449705,1,-8.14543196
CE10_chr4_4449745,1,-5.85635137
CE10_chr4_4449869,1,-7.59578976
CE10_chr4_4449907,1,-8.66783974
CE10_chr4_4449951,1,-7.74449284
CE10_chr4_4559988,1,-7.21909882
CE10_chr4_4560162,1,-6.14104822
CE10_chr4_4560188,1,-10.15342253
CE10_chr4_4560350,1,-6.92221607
CE10_chr4_4560400,1,-6.79283417
CE10_chr4_4560569,1,-6.29657766
CE10_chr4_4561100,1,-8.00767122
CE10_chr4_4561314,1,-6.97136266
CE10_chr4_4561693,1,-7.72417558
CE10_chr4_4561741,1,-7.33002434
CE10_chr4_4561813,1,-7.6877679
CE10_chr4_4561850,1,-8.06584621
CE10_chr4_4561908,1,-5.94781335
CE10_chr4_4561937,1,-7.73652505
CE10_chr4_4562079,1,-9.91138468
CE10_chr4_4562086,1,-9.81660199
CE10_chr4_4562182,1,-8.25950007
CE10_chr4_4562248,1,-7.63034618
CE10_chr4_4562305,1,-9.90536599
CE10_chr4_4562458,1,-8.63483458
CE10_chr4_4562527,1,-13.48682477
CE10_chr4_4562606,1,-15.22135608
CE10_chr4_4562637,1,-7.64391032
CE10_chr4_4562659,1,-8.67737752
CE10_chr4_4562952,1,-6.30844215
CE10_chr4_4563010,1,4.07751971
CE10_chr4_4563051,1,-10.0511552
CE10_chr4_4563126,1,-9.28989828
CE10_chr4_4563212,1,-7.89469002
CE10_chr4_4563390,1,-3.26879841
CE10_chr4_4563515,1,-8.86052653
CE10_chr4_4563604,1,-8.95868799
CE10_chr4_4563755,1,-9.21179542
CE10_chr4_4563787,1,-5.94457298
CE10_chr4_4564277,1,-9.70149832
CE10_chr4_4564287,1,-7.3681792
CE10_chr4_4564311,1,-7.95661161
CE10_chr4_4564386,1,-8.35806582
CE10_chr4_4564457,1,-8.38523405
CE10_chr4_4564622,1,-8.39163596
CE10_chr4_4564705,1,-9.75033105
CE10_chr4_4564713,1,-8.64495272
CE10_chr4_4565599,1,-11.74481818
CE10_chr4_4565664,1,-8.21892074
CE10_chr4_4566120,1,-3.15401189
CE10_chr4_4566129,1,-2.71550416
CE10_chr4_4566237,1,-7.70760987
CE10_chr4_4566315,1,-7.68582559
CE10_chr4_4566338,1,-8.34044154
CE10_chr4_4566508,1,-10.90619237
CE10_chr4_4566547,1,-8.9055197
CE10_chr4_4566962,1,-9.87150685
CE10_chr4_4567161,1,-8.80397878
CE10_chr4_4567254,1,-10.52037563
CE10_chr4_4567271,1,-4.0172602
CE10_chr4_4567556,1,-3.94461661
CE10_chr4_4567578,1,-6.98418568
CE10_chr4_4567715,1,-4.76754241
CE10_chr4_4567984,1,-0.56788037
CE10_chr4_4568071,1,-9.29464617
CE10_chr4_4568109,1,-10.30095783
CE10_chr4_4568152,1,-5.72509442
CE10_chr4_4568193,1,-7.13007035
CE10_chr4_4568635,1,-8.5980496
CE10_chr4_4568776,1,-6.14666708
CE10_chr4_4568804,1,-4.04416156
CE10_chr4_4569129,1,-4.18606458
CE10_chr4_4569449,1,-3.77218255
CE10_chr4_4569553,1,-5.63917932
CE10_chr4_4569832,1,-8.18269382
CE10_chr4_4569952,1,-3.46349796
CE10_chr4_6720126,1,-10.57711957
CE10_chr4_6720309,1,-8.31606381
CE10_chr4_6720323,1,-5.25273136
CE10_chr4_6720340,1,-8.38024889
CE10_chr4_6720540,1,-5.76956264
CE10_chr4_6721030,1,-7.38440945
CE10_chr4_6721420,1,-11.23733474
CE10_chr4_6721650,1,-8.21944304
CE10_chr4_6721655,1,-7.4966706
CE10_chr4_6721763,1,-6.98281381
CE10_chr4_6721787,1,-6.41122506
CE10_chr4_6721797,1,-7.91595629
CE10_chr4_6722330,1,-0.91567569
CE10_chr4_6722343,1,-6.37186495
CE10_chr4_6722387,1,-9.57996622
CE10_chr4_6722472,1,-4.13992185
CE10_chr4_6722486,1,-5.00783617
CE10_chr4_6722820,1,-10.21630663
CE10_chr4_6722832,1,-8.1353088
CE10_chr4_6722909,1,-4.73588052
CE10_chr4_6722915,1,-5.90910469
CE10_chr4_6722937,1,-4.53465694
CE10_chr4_6722954,1,-6.76147417
CE10_chr4_6723074,1,-9.43232125
CE10_chr4_6723126,1,-6.71524679
CE10_chr4_6723131,1,-9.27052243
CE10_chr4_6723237,1,-5.1960547
CE10_chr4_6723315,1,-8.95446971
CE10_chr4_6723417,1,-13.78773256
CE10_chr4_6723534,1,-8.27470845
CE10_chr4_6723765,1,-6.70458209
CE10_chr4_6723828,1,-4.97762451
CE10_chr4_6724150,1,-5.2963828
CE10_chr4_6724186,1,-6.51979291
CE10_chr4_6724235,1,-9.06940535
CE10_chr4_6724798,1,-9.67167704
CE10_chr4_6724807,1,-6.66333156
CE10_chr4_6724832,1,-10.74195944
CE10_chr4_6724972,1,-9.65920697
CE10_chr4_6725043,1,-8.71955743
CE10_chr4_6725116,1,-6.8814408
CE10_chr4_6725242,1,-13.04426683
CE10_chr4_6727896,1,-10.47674462
CE10_chr4_6728021,1,-12.24327579
CE10_chr4_6728135,1,-12.64043734
CE10_chr4_6728197,1,-9.18237453
CE10_chr4_6728256,1,-6.87265562
CE10_chr4_6728318,1,-10.20829819
CE10_chr4_6728371,1,-9.24150011
CE10_chr4_6728394,1,-9.32540093
CE10_chr4_6728520,1,-6.33660495
CE10_chr4_6728593,1,-11.33463122
CE10_chr4_6728700,1,-7.78404845
CE10_chr4_6733278,1,-10.57646031
CE10_chr4_6733479,1,-1.40098772
CE10_chr4_6736297,1,-9.50584885
CE10_chr4_6736320,1,9.28181242
CE10_chr4_6736372,1,-10.26123442
CE10_chr4_6736433,1,-9.97248258
CE10_chr4_6736597,1,-9.52353554
CE10_chr4_6736819,1,-8.58096137
CE10_chr4_6736935,1,-9.33494585
CE10_chr4_6736960,1,-9.51956134
CE10_chr4_6737088,1,-8.97635565
CE10_chr4_6737101,1,-8.10229789
CE10_chr4_6737168,1,-7.20397998
CE10_chr4_6737329,1,-10.78108431
CE10_chr4_6737484,1,-7.31206899
CE10_chr4_6737606,1,-9.75168885
CE10_chr4_6738385,1,-9.61236999
CE10_chr4_6738588,1,-10.55084714
CE10_chr4_6738706,1,-9.80420557
CE10_chr4_6738738,1,-0.24206219
CE10_chr4_6738881,1,-9.23830585
CE10_chr4_6739012,1,-10.1025299
CE10_chr4_6739016,1,-3.63596014
CE10_chr4_6739097,1,-10.6274648
CE10_chr4_6739185,1,-10.69090202
CE10_chr4_6739377,1,-10.32954103
CE10_chr4_6739568,1,-8.94576176
CE10_chr4_6739640,1,-6.8230743
CE10_chr4_6739734,1,-1.07273696
CE10_chr4_6739773,1,-3.74403639
CE10_chr4_6774624,1,-5.95529903
CE10_chr4_6774635,1,-9.00299116
CE10_chr4_6774981,1,-8.83290031
CE10_chr4_6775094,1,-7.50469267
CE10_chr4_6775164,1,-8.85783967
CE10_chr4_6775217,1,-2.61356668
CE10_chr4_6775233,1,-6.43258758
CE10_chr4_6775432,1,-8.21977083
CE10_chr4_6775533,1,-7.67959764
CE10_chr4_6775644,1,-8.48131664
CE10_chr4_6775703,1,-9.71858181
CE10_chr4_6775932,1,-10.19559545
CE10_chr4_6776042,1,-12.73484258
CE10_chr4_6776057,1,-8.63168303
CE10_chr4_6776152,1,-11.60079769
CE10_chr4_6776162,1,-9.57945248
CE10_chr4_6776187,1,-9.52014812
CE10_chr4_6776214,1,-7.34539549
CE10_chr4_6776370,1,-8.66165303
CE10_chr4_6777168,1,-3.34817622
CE10_chr4_6777194,1,-4.72846221
CE10_chr4_6777195,1,-5.64787111
CE10_chr4_6777218,1,-12.90489663
CE10_chr4_6777228,1,-9.28383203
CE10_chr4_6777261,1,-5.09001159
CE10_chr4_6777443,1,-8.64802327
CE10_chr4_6777460,1,-6.60170779
CE10_chr4_6777602,1,-7.96816033
CE10_chr4_6778077,1,-5.51413341
CE10_chr4_6778105,1,-3.07628552
CE10_chr4_6778156,1,-12.3564558
CE10_chr4_6778172,1,-7.46554626
CE10_chr4_6778244,1,-8.50424304
CE10_chr4_6778298,1,-11.71107581
CE10_chr4_6778484,1,4.96131952
CE10_chr4_6778576,1,-10.04643188
CE10_chr4_6778693,1,-11.11856178
CE10_chr4_6779037,1,-5.33243143
CE10_chr4_6779120,1,-11.68925586
CE10_chr4_6779412,1,-1.98644508
CE10_chr4_6779470,1,-7.96806173
CE10_chr4_6779520,1,-4.165439
CE10_chr4_6779584,1,-12.02643432
CE10_chr4_6779668,1,5.76830729
CE10_chr4_6779906,1,-7.50015199
CE10_chr4_6780131,1,-7.32010552
CE10_chr4_6780830,1,3.36868493
CE10_chr4_6780943,1,-9.1870002
CE10_chr4_6781051,1,-9.37441998
CE10_chr4_6781289,1,-7.56874964
CE10_chr4_6782026,1,-10.78549664
CE10_chr4_6782092,1,-6.33264473
CE10_chr4_6782133,1,-2.92667908
CE10_chr4_6782188,1,-4.79336584
CE10_chr4_6782245,1,-8.27765127
CE10_chr4_6782288,1,-3.19554379
CE10_chr4_6782458,1,-4.04971963
CE10_chr4_6782509,1,-6.23289062
CE10_chr4_6782550,1,-9.54412682
CE10_chr4_6782555,1,-10.27875539
CE10_chr4_6782579,1,-8.62259073
CE10_chr4_6782936,1,-5.89396159
CE10_chr4_6783030,1,-10.20476132
CE10_chr4_6783090,1,-5.94830761
CE10_chr4_6783126,1,-3.68330154
CE10_chr4_6783153,1,-5.73233372
CE10_chr4_6783162,1,-10.82291995
CE10_chr4_6783186,1,-12.18447301
CE10_chr4_6783195,1,-8.1105283
CE10_chr4_6783220,1,-5.99750985
CE10_chr4_6783249,1,-9.70298207
CE10_chr4_6783259,1,-8.52158354
CE10_chr4_6783490,1,-7.76696885
CE10_chr4_6783530,1,-5.33489366
CE10_chr4_6783789,1,-9.4738154
CE10_chr4_6783826,1,-8.39823491
CE10_chr4_6783846,1,-9.17384732
CE10_chr4_6783891,1,-6.38886041
CE10_chr4_6784082,1,-6.91797518
CE10_chr4_6784100,1,-8.83573682
CE10_chr4_6784141,1,2.01209492
CE10_chr4_6784194,1,-8.39979318
CE10_chr4_6784231,1,-6.20277436
CE10_chr4_6784349,1,-6.02801211
CE10_chr4_6784745,1,-12.0758002
CE10_chr4_6784749,1,-2.88989615
CE10_chr4_6784774,1,0.55605632
CE10_chr4_6785184,1,-8.29155765
CE10_chr4_6785239,1,-6.74074767
CE10_chr4_6785271,1,-6.62454023
CE10_chr4_6785344,1,-5.36657614
CE10_chr4_6785408,1,-7.85078766
CE10_chr4_6785554,1,-7.20327704
CE10_chr4_6785670,1,-5.099025
CE10_chr4_6785724,1,-7.18834677
CE10_chr4_6785806,1,-6.4958194
CE10_chr4_6785809,1,-5.37098225
CE10_chr4_6785844,1,-8.47670386
CE10_chr4_6785854,1,-9.97106341
CE10_chr4_6785911,1,-10.76755016
CE10_chr4_6785989,1,-10.96967095
CE10_chr4_6786013,1,-7.40570393
CE10_chr4_6786239,1,-4.98250513
CE10_chr4_6786241,1,-8.84334864
CE10_chr4_6786358,1,3.99853924
CE10_chr4_6786382,1,-11.71841283
CE10_chr4_6786444,1,15.00072203
CE10_chr4_6786463,1,-8.20235453
CE10_chr4_6786466,1,-2.92290357
CE10_chr4_6786557,1,-12.06506373
CE10_chr4_6786793,1,-4.49182087
CE10_chr4_6786853,1,-7.92315482
CE10_chr4_6786865,1,-11.42265272
CE10_chr4_6786866,1,-8.14188342
CE10_chr4_6786878,1,-12.77101923
CE10_chr4_6786884,1,-6.21168464
CE10_chr4_6787005,1,-8.48325166
CE10_chr4_6787017,1,-9.86461967
CE10_chr4_6787027,1,-5.79298948
CE10_chr4_6787039,1,-7.36901594
CE10_chr4_6787055,1,-9.62226949
CE10_chr4_6787134,1,0.25385817
CE10_chr4_6787203,1,-5.09325837
CE10_chr4_6787218,1,-11.74920659
CE10_chr4_6787222,1,-10.08981188
CE10_chr4_6787520,1,-6.73832611
CE10_chr4_6787531,1,-3.13495458
CE10_chr4_6787576,1,-10.82515231
CE10_chr4_6787595,1,-7.8708145
CE10_chr4_6787635,1,-3.9745973
CE10_chr4_6788282,1,1.83502686
CE10_chr4_6788336,1,6.55983744
CE10_chr4_6788337,1,-11.03178886
CE10_chr4_6788367,1,-9.56469908
CE10_chr4_6788406,1,-4.41152533
CE10_chr4_6788441,1,-2.96228867
CE10_chr4_6788443,1,-7.67719272
CE10_chr4_6788495,1,-6.69288357
CE10_chr4_6788499,1,-8.19681575
CE10_chr4_6788515,1,-6.74697713
CE10_chr4_6788606,1,-8.0405432
CE10_chr4_6788656,1,-9.61257578
CE10_chr4_6980017,1,-5.73073172
CE10_chr4_6980021,1,-2.62063174
CE10_chr4_6980348,1,-9.62861507
CE10_chr4_6980378,1,-8.18907944
CE10_chr4_6980420,1,-9.56764417
CE10_chr4_6980502,1,-8.84874181
CE10_chr4_6980524,1,-6.10589411
CE10_chr4_6980878,1,-8.26732772
CE10_chr4_6980964,1,-5.85531454
CE10_chr4_6981053,1,-6.37856409
CE10_chr4_6981121,1,-9.61092567
CE10_chr4_6981168,1,-8.35829354
CE10_chr4_6981181,1,-6.7608053
CE10_chr4_6981288,1,-7.50410969
CE10_chr4_6981310,1,-5.93321698
CE10_chr4_6981315,1,-10.36288164
CE10_chr4_6981960,1,-8.95430371
CE10_chr4_6981991,1,-7.88199646
CE10_chr4_6982070,1,-11.25033084
CE10_chr4_6982117,1,-7.70834012
CE10_chr4_6982128,1,-12.36636634
CE10_chr4_6982178,1,-8.32872256
CE10_chr4_6982798,1,-6.76560991
CE10_chr4_6982846,1,-8.61883602
CE10_chr4_6982978,1,-7.3760673
CE10_chr4_6983008,1,-11.48129309
CE10_chr4_6983131,1,2.18146831
CE10_chr4_6983191,1,-10.00805012
CE10_chr4_6985865,1,-8.08778888
CE10_chr4_6986010,1,-7.33349716
CE10_chr4_6986370,1,-8.60069021
CE10_chr4_6986513,1,-6.70870101
CE10_chr4_6986530,1,-10.23870728
CE10_chr4_6986647,1,-6.59193899
CE10_chr4_6987117,1,-8.45046578
CE10_chr4_6987224,1,-8.62504034
