chr_snp,Env,BF
CE10_chr5_651479,1,-8.86809885
CE10_chr5_651505,1,-8.83222262
CE10_chr5_651559,1,-7.98636563
CE10_chr5_651571,1,-7.32837145
CE10_chr5_651594,1,-11.031751
CE10_chr5_651628,1,-8.55846506
CE10_chr5_651761,1,-7.80261996
CE10_chr5_651914,1,-8.13760165
CE10_chr5_651928,1,-8.69156265
CE10_chr5_652188,1,-7.66366039
CE10_chr5_652207,1,-8.54185958
CE10_chr5_652243,1,-8.60118934
CE10_chr5_652303,1,-7.21367566
CE10_chr5_652323,1,-8.87710467
CE10_chr5_652328,1,-8.48931095
CE10_chr5_652363,1,-7.56120733
CE10_chr5_652409,1,-7.50732064
CE10_chr5_652486,1,-2.6499628
CE10_chr5_652497,1,-6.95874554
CE10_chr5_652503,1,-4.59429876
CE10_chr5_652522,1,-5.86454497
CE10_chr5_652545,1,-6.99498164
CE10_chr5_652750,1,-14.16356977
CE10_chr5_653122,1,3.26384532
CE10_chr5_653174,1,-4.66602444
CE10_chr5_653436,1,-4.12259984
CE10_chr5_653505,1,-10.01481469
CE10_chr5_653640,1,-10.91833159
CE10_chr5_653657,1,-9.21815198
CE10_chr5_653707,1,-9.98454928
CE10_chr5_653723,1,-7.42071088
CE10_chr5_653835,1,-8.10676154
CE10_chr5_654861,1,-11.12167511
CE10_chr5_655007,1,-7.25848832
CE10_chr5_655043,1,-4.15704555
CE10_chr5_655503,1,-5.7258852
CE10_chr5_655512,1,-13.29712999
CE10_chr5_655572,1,-6.59635409
CE10_chr5_655736,1,-11.05232001
CE10_chr5_655826,1,-8.53723178
CE10_chr5_655840,1,-5.60203161
CE10_chr5_656270,1,-4.82474403
CE10_chr5_656765,1,-4.43672714
CE10_chr5_656812,1,-8.71207409
CE10_chr5_657217,1,-8.99400752
CE10_chr5_657229,1,-10.46469744
CE10_chr5_657276,1,-12.73723749
CE10_chr5_657963,1,-5.70552097
CE10_chr5_658210,1,-9.30818297
CE10_chr5_658404,1,-8.08488804
CE10_chr5_658443,1,-8.40352304
CE10_chr5_658597,1,-7.55695492
CE10_chr5_658934,1,-8.52574828
CE10_chr5_658971,1,-8.60117229
CE10_chr5_659008,1,-10.82239909
CE10_chr5_659128,1,-10.22115688
CE10_chr5_659190,1,-9.14649448
CE10_chr5_659349,1,-6.5367899
CE10_chr5_659451,1,-6.00604805
CE10_chr5_659742,1,-5.63811539
CE10_chr5_659970,1,-6.094861
CE10_chr5_660117,1,-1.09772234
CE10_chr5_660154,1,-6.60459897
CE10_chr5_951011,1,-6.59945479
CE10_chr5_951144,1,-10.0213237
CE10_chr5_951231,1,-9.07189257
CE10_chr5_951243,1,-8.15382524
CE10_chr5_951272,1,-10.2335074
CE10_chr5_951405,1,-11.52708901
CE10_chr5_951412,1,-10.07893715
CE10_chr5_951420,1,-7.19395228
CE10_chr5_951458,1,-8.155708
CE10_chr5_952039,1,-5.4727233
CE10_chr5_952710,1,-10.18016002
CE10_chr5_954547,1,-5.22648466
CE10_chr5_954564,1,-11.46606542
CE10_chr5_954620,1,-11.37409727
CE10_chr5_954641,1,-10.38952736
CE10_chr5_954673,1,-11.53546258
CE10_chr5_954689,1,-10.67411392
CE10_chr5_954729,1,-9.94115273
CE10_chr5_954768,1,-9.44861816
CE10_chr5_954777,1,-9.14306553
CE10_chr5_954818,1,-10.91663899
CE10_chr5_954869,1,-9.52899451
CE10_chr5_954917,1,-10.78683325
CE10_chr5_955812,1,-8.37727194
CE10_chr5_955848,1,-10.41426154
CE10_chr5_955887,1,-9.31716049
CE10_chr5_955943,1,-10.76260316
CE10_chr5_955969,1,-10.23872799
CE10_chr5_956072,1,-9.46378958
CE10_chr5_956497,1,-10.30464513
CE10_chr5_956524,1,-10.41428601
CE10_chr5_956602,1,-9.05548334
CE10_chr5_956647,1,-11.56373401
CE10_chr5_956704,1,-10.32959093
CE10_chr5_956782,1,-9.36385367
CE10_chr5_956830,1,-9.75533342
CE10_chr5_956911,1,-5.89391141
CE10_chr5_957686,1,-7.12371831
CE10_chr5_957717,1,-10.36519972
CE10_chr5_957748,1,-8.59061546
CE10_chr5_957830,1,-0.18957851
CE10_chr5_957859,1,-10.15616614
CE10_chr5_957860,1,-6.89128887
CE10_chr5_957886,1,-7.71024693
CE10_chr5_958292,1,-12.10368424
CE10_chr5_958319,1,-9.47172328
CE10_chr5_958365,1,-7.49719116
CE10_chr5_958485,1,-9.93982256
CE10_chr5_958568,1,-9.31641784
CE10_chr5_958585,1,-9.40118212
CE10_chr5_958596,1,1.61477173
CE10_chr5_958625,1,-7.62019719
CE10_chr5_958873,1,-4.51603134
CE10_chr5_958935,1,-7.54899315
CE10_chr5_958944,1,-11.49556845
CE10_chr5_958959,1,-9.61733819
CE10_chr5_958970,1,-7.16537407
CE10_chr5_959012,1,-15.39421733
CE10_chr5_959024,1,-8.75403338
CE10_chr5_959242,1,-4.82059261
CE10_chr5_959335,1,-6.7221464
CE10_chr5_959496,1,-4.6815183
CE10_chr5_959522,1,-10.14386816
CE10_chr5_959559,1,-11.52655636
CE10_chr5_959829,1,-11.62182776
CE10_chr5_959856,1,-11.94088966
CE10_chr5_959886,1,-9.01555883
CE10_chr5_959985,1,-12.14640942
CE10_chr5_960030,1,-6.27955855
CE10_chr5_960329,1,-9.41800348
CE10_chr5_960649,1,-11.7366883
CE10_chr5_1740710,1,-8.54344067
CE10_chr5_1740871,1,-7.92333051
CE10_chr5_1740899,1,-9.92871499
CE10_chr5_1740925,1,-8.23714076
CE10_chr5_1740927,1,-8.98801878
CE10_chr5_1741090,1,-7.96549611
CE10_chr5_1741430,1,-12.66103851
CE10_chr5_1741524,1,-9.31458446
CE10_chr5_1741635,1,-10.53874214
CE10_chr5_1741637,1,-5.64640894
CE10_chr5_1741779,1,-7.34415692
CE10_chr5_1742109,1,-7.71021331
CE10_chr5_1742120,1,-7.6278124
CE10_chr5_1742303,1,-8.75629091
CE10_chr5_1742321,1,-7.42196601
CE10_chr5_1742447,1,-4.19907462
CE10_chr5_1742682,1,-6.12081204
CE10_chr5_1743346,1,-4.31181828
CE10_chr5_1743532,1,-8.11568527
CE10_chr5_1743551,1,-9.5808021
CE10_chr5_1743629,1,-7.84395405
CE10_chr5_1743684,1,-11.38842074
CE10_chr5_1743715,1,-6.61768469
CE10_chr5_1743750,1,-6.56683356
CE10_chr5_1743781,1,-9.49668744
CE10_chr5_1744009,1,-9.52989745
CE10_chr5_1744239,1,-5.03531268
CE10_chr5_1744520,1,-10.47491619
CE10_chr5_1744625,1,-11.40172985
CE10_chr5_1744752,1,-9.71430352
CE10_chr5_1744928,1,-2.67921769
CE10_chr5_1744934,1,-9.19152126
CE10_chr5_1744991,1,-6.2483857799999996
CE10_chr5_1745048,1,-6.56113293
CE10_chr5_1745080,1,-10.34822256
CE10_chr5_1745104,1,-7.85258451
CE10_chr5_1745331,1,-11.86054313
CE10_chr5_1745357,1,-8.41232109
CE10_chr5_1745372,1,-2.35740533
CE10_chr5_1745560,1,-12.58995082
CE10_chr5_1745603,1,-12.72340077
CE10_chr5_1745751,1,-7.79948428
CE10_chr5_1745788,1,-9.80412507
CE10_chr5_1745789,1,-8.65786667
CE10_chr5_1745818,1,-9.13485115
CE10_chr5_1745838,1,-5.48071177
CE10_chr5_1745921,1,-6.48771498
CE10_chr5_1745935,1,-11.05276729
CE10_chr5_1745963,1,-11.82012498
CE10_chr5_1746268,1,-11.77785005
CE10_chr5_1746310,1,-9.08705367
CE10_chr5_1746318,1,-2.71622262
CE10_chr5_1746406,1,-5.93690352
CE10_chr5_1746540,1,-9.79557471
CE10_chr5_1746603,1,-5.05037427
CE10_chr5_1746633,1,-10.61513061
CE10_chr5_1746663,1,-1.59230934
CE10_chr5_1746738,1,-6.24440513
CE10_chr5_1747794,1,-7.56460945
CE10_chr5_1747815,1,-7.962805
CE10_chr5_1747820,1,-10.71171358
CE10_chr5_1748002,1,-5.45499177
CE10_chr5_1748075,1,-10.00744054
CE10_chr5_1748134,1,-8.38971453
CE10_chr5_1748144,1,-4.68660211
CE10_chr5_1748241,1,-3.80527842
CE10_chr5_1748280,1,-7.66758158
CE10_chr5_1748291,1,-5.43337064
CE10_chr5_1748356,1,-12.48103447
CE10_chr5_1748393,1,-3.12555435
CE10_chr5_1748458,1,-4.48992659
CE10_chr5_1748483,1,-6.16289467
CE10_chr5_1748517,1,-7.26598082
CE10_chr5_1748526,1,-8.20964952
CE10_chr5_1748553,1,-7.00606822
CE10_chr5_1748684,1,-11.17956158
CE10_chr5_1748864,1,-4.94006553
CE10_chr5_1748966,1,-10.11006374
CE10_chr5_1749014,1,-7.33803263
CE10_chr5_1749029,1,-5.67160199
CE10_chr5_1749040,1,-7.71772113
CE10_chr5_1749082,1,-5.02994094
CE10_chr5_1749245,1,-5.99833025
CE10_chr5_1749259,1,-2.92036831
CE10_chr5_1749602,1,0.39387111
CE10_chr5_1749770,1,-2.14096376
CE10_chr5_1749786,1,-5.23888217
CE10_chr5_1749832,1,-5.81086218
CE10_chr5_1749980,1,-6.94731722
CE10_chr5_1749982,1,-6.85707287
CE10_chr5_1750529,1,-9.45364244
CE10_chr5_1750536,1,-7.40396526
CE10_chr5_1761462,1,-10.01476168
CE10_chr5_1762086,1,-9.45191145
CE10_chr5_1762534,1,-7.67535924
CE10_chr5_1762575,1,-9.1998294
CE10_chr5_1762702,1,-7.27358194
CE10_chr5_1762732,1,-9.41976432
CE10_chr5_1762769,1,-6.61033308
CE10_chr5_1762809,1,-6.19686715
CE10_chr5_1762915,1,-5.26630515
CE10_chr5_1763137,1,-8.37451937
CE10_chr5_1763180,1,-3.66754068
CE10_chr5_1763188,1,-9.91615766
CE10_chr5_1763233,1,-9.81536043
CE10_chr5_1763293,1,-7.73068846
CE10_chr5_1763497,1,-8.98741534
CE10_chr5_1763539,1,-5.16149671
CE10_chr5_1764223,1,-9.13416491
CE10_chr5_1764279,1,-8.66333624
CE10_chr5_1764353,1,-7.52658234
CE10_chr5_1764376,1,-9.27327348
CE10_chr5_1764420,1,-9.67791742
CE10_chr5_1764466,1,-8.49422387
CE10_chr5_1764505,1,-10.66643882
CE10_chr5_1764529,1,-10.25080241
CE10_chr5_1764548,1,-8.07555489
CE10_chr5_1764616,1,-8.47507292
CE10_chr5_1764636,1,-6.83183542
CE10_chr5_1764656,1,-9.10509107
CE10_chr5_1764697,1,-9.81749197
CE10_chr5_1764826,1,-7.45564883
CE10_chr5_1764841,1,-10.21727353
CE10_chr5_1764909,1,-10.30435581
CE10_chr5_1764991,1,-9.05205844
CE10_chr5_1765452,1,-9.78376888
CE10_chr5_1766054,1,-6.59548047
CE10_chr5_1766055,1,-3.16687014
CE10_chr5_1766116,1,-9.78095089
CE10_chr5_1766160,1,-8.78501502
CE10_chr5_1766190,1,-5.71141138
CE10_chr5_1766223,1,-9.52390287
CE10_chr5_1766279,1,-7.32079805
CE10_chr5_1766458,1,-7.57461683
CE10_chr5_1766535,1,-7.6463624
CE10_chr5_1766803,1,-8.66025698
CE10_chr5_1767545,1,-7.92678379
CE10_chr5_1767753,1,-1.23190474
CE10_chr5_1767807,1,-5.66623788
CE10_chr5_1767991,1,-5.81258438
CE10_chr5_1768622,1,-8.44069376
CE10_chr5_1768641,1,-8.46178888
CE10_chr5_1790658,1,-9.08492001
CE10_chr5_1791378,1,-9.03836011
CE10_chr5_1791399,1,-10.90461422
CE10_chr5_1791533,1,-12.04053417
CE10_chr5_1791553,1,-9.70431235
CE10_chr5_1791572,1,-8.02504662
CE10_chr5_1791599,1,-11.88163963
CE10_chr5_1791614,1,-4.05197616
CE10_chr5_1792191,1,-9.97310908
CE10_chr5_1792211,1,-7.52950045
CE10_chr5_1792571,1,-10.00290731
CE10_chr5_1792645,1,-12.51115053
CE10_chr5_1792870,1,-13.56435326
CE10_chr5_1793058,1,-9.53848894
CE10_chr5_1793288,1,-11.56680152
CE10_chr5_1793354,1,-11.13863023
CE10_chr5_1793486,1,-11.92726757
CE10_chr5_1793507,1,1.76239628
CE10_chr5_1793539,1,-11.64664227
CE10_chr5_1793554,1,-6.60429396
CE10_chr5_1793569,1,-4.55076309
CE10_chr5_1793700,1,-11.79775901
CE10_chr5_1793732,1,-10.94203596
CE10_chr5_1793854,1,-12.13388299
CE10_chr5_1794197,1,-10.85723099
CE10_chr5_1794227,1,-9.355139
CE10_chr5_1794430,1,-10.35393714
CE10_chr5_1794509,1,-8.59268773
CE10_chr5_1794525,1,-8.57490512
CE10_chr5_1794545,1,-10.19236164
CE10_chr5_1794556,1,-10.60031685
CE10_chr5_1794579,1,-2.48528884
CE10_chr5_1794599,1,-7.41008325
CE10_chr5_1794626,1,-9.71798033
CE10_chr5_1794666,1,-12.32938747
CE10_chr5_1794795,1,-8.24120148
CE10_chr5_1794849,1,-8.56259327
CE10_chr5_1795205,1,-8.82149096
CE10_chr5_1795504,1,-7.26955527
CE10_chr5_1795517,1,-10.16192755
CE10_chr5_1795542,1,-9.11274889
CE10_chr5_1795578,1,-9.1075153
CE10_chr5_1795709,1,-9.84069078
CE10_chr5_1795734,1,-10.48628691
CE10_chr5_1795773,1,-9.79676691
CE10_chr5_1795806,1,-1.04589684
CE10_chr5_1795899,1,-9.43132281
CE10_chr5_1795922,1,-13.93026152
CE10_chr5_1795930,1,-8.27033422
CE10_chr5_1795972,1,-8.51880422
CE10_chr5_1796063,1,-6.6836789
CE10_chr5_1796123,1,-8.16298035
CE10_chr5_1796155,1,-8.40695535
CE10_chr5_1796286,1,-10.92621083
CE10_chr5_1796427,1,-15.17614129
CE10_chr5_1796479,1,-9.12023648
CE10_chr5_1796621,1,-7.13580045
CE10_chr5_1796659,1,-7.34805795
CE10_chr5_1796674,1,-9.72268511
CE10_chr5_1796695,1,-9.46094164
CE10_chr5_1796771,1,-7.65943515
CE10_chr5_1796816,1,-12.43307777
CE10_chr5_1796877,1,-9.71507853
CE10_chr5_1796905,1,-9.93863427
CE10_chr5_1797060,1,-6.11387931
CE10_chr5_1797134,1,-10.38011884
CE10_chr5_1797628,1,-8.73322042
CE10_chr5_1797677,1,-3.70107307
CE10_chr5_1797714,1,-7.36360048
CE10_chr5_1797733,1,-8.64331911
CE10_chr5_1797793,1,-10.33313638
CE10_chr5_1797836,1,-8.26193056
CE10_chr5_1798187,1,-6.68138797
CE10_chr5_1798193,1,-10.24281744
CE10_chr5_1798276,1,-3.88002828
CE10_chr5_1798299,1,-7.33811991
CE10_chr5_1798316,1,-9.39997367
CE10_chr5_1798979,1,-5.01439402
CE10_chr5_1799041,1,-6.1237021
CE10_chr5_1799100,1,-9.35763159
CE10_chr5_1799191,1,-8.3782929
CE10_chr5_1799354,1,-8.37741188
CE10_chr5_1799361,1,-8.96672977
CE10_chr5_2765120,1,-7.70739662
CE10_chr5_2765154,1,-12.01724259
CE10_chr5_2765435,1,-10.11314225
CE10_chr5_2765444,1,-6.85517061
CE10_chr5_2765451,1,-6.9289981
CE10_chr5_2765461,1,-8.38306075
CE10_chr5_2765472,1,-4.35673608
CE10_chr5_2765487,1,-9.95582925
CE10_chr5_2765494,1,-5.91816169
CE10_chr5_2765514,1,-9.63503421
CE10_chr5_2765533,1,-6.93728168
CE10_chr5_2765710,1,-8.43584072
CE10_chr5_2765755,1,-7.02469674
CE10_chr5_2765758,1,-7.96504276
CE10_chr5_2765809,1,-9.78795295
CE10_chr5_2765821,1,-5.69706939
CE10_chr5_2765877,1,-8.75101311
CE10_chr5_2765887,1,-8.77146041
CE10_chr5_2765945,1,-6.72191799
CE10_chr5_2766322,1,-6.13378105
CE10_chr5_2766347,1,-7.57207426
CE10_chr5_2766400,1,-1.12751631
CE10_chr5_2766476,1,-10.41613879
CE10_chr5_2766572,1,2.73700887
CE10_chr5_2766969,1,-7.60880409
CE10_chr5_2767051,1,-1.91228667
CE10_chr5_2767135,1,-9.23311069
CE10_chr5_2767176,1,-6.41735565
CE10_chr5_2767193,1,-9.27116063
CE10_chr5_2767196,1,-6.24200494
CE10_chr5_2767222,1,-6.60734849
CE10_chr5_2767225,1,-10.71157999
CE10_chr5_2767241,1,-10.76683402
CE10_chr5_2767273,1,-11.95847766
CE10_chr5_2767316,1,-8.37933151
CE10_chr5_2767340,1,-5.04238823
CE10_chr5_2767400,1,-1.17731915
CE10_chr5_2767436,1,-9.68778016
CE10_chr5_2767454,1,-7.31238085
CE10_chr5_2767493,1,-6.71305473
CE10_chr5_2767584,1,-4.49084916
CE10_chr5_2767593,1,-7.54855721
CE10_chr5_2767611,1,-6.79186391
CE10_chr5_2767625,1,-8.96348737
CE10_chr5_2767655,1,-11.22559994
CE10_chr5_2767662,1,-10.57790035
CE10_chr5_2767679,1,-0.74319601
CE10_chr5_2767700,1,-7.99787959
CE10_chr5_2767765,1,-10.30003293
CE10_chr5_2767875,1,-9.80790553
CE10_chr5_2767887,1,-8.86645437
CE10_chr5_2767935,1,-10.21958304
CE10_chr5_2767967,1,-4.91668213
CE10_chr5_2767994,1,-7.06934152
CE10_chr5_2768165,1,-10.55347437
CE10_chr5_2768264,1,-9.49850467
CE10_chr5_2768310,1,-10.84939232
CE10_chr5_2768377,1,-6.35670678
CE10_chr5_2768429,1,-9.43363776
CE10_chr5_2768636,1,-8.74294989
CE10_chr5_2769090,1,-5.73799064
CE10_chr5_2769151,1,-10.04980511
CE10_chr5_2769322,1,-10.14857736
CE10_chr5_2770303,1,-8.87338777
CE10_chr5_2770528,1,-7.55152051
CE10_chr5_2770535,1,-8.95184126
CE10_chr5_3570785,1,-8.00118813
CE10_chr5_3570811,1,-8.71614174
CE10_chr5_3570845,1,-9.36174992
CE10_chr5_3570866,1,-10.28013198
CE10_chr5_3571023,1,-10.07018822
CE10_chr5_3571303,1,-9.55226251
CE10_chr5_3571316,1,-10.97162684
CE10_chr5_3571512,1,-10.47083009
CE10_chr5_3571546,1,-8.56829268
CE10_chr5_3571755,1,-11.5179137
CE10_chr5_3571780,1,-5.22133165
CE10_chr5_3571784,1,-10.88874568
CE10_chr5_3571832,1,-11.02144836
CE10_chr5_3571893,1,-10.32824315
CE10_chr5_3572055,1,-8.54996462
CE10_chr5_3572339,1,-11.2824995
CE10_chr5_3572376,1,-8.35884869
CE10_chr5_3572477,1,-11.81412962
CE10_chr5_3572501,1,-9.72729636
CE10_chr5_3572556,1,-11.99619211
CE10_chr5_3572569,1,-9.35337988
CE10_chr5_3572588,1,-1.62838848
CE10_chr5_3572673,1,-10.36361356
CE10_chr5_3572704,1,-10.26791671
CE10_chr5_3572755,1,-9.93183093
CE10_chr5_3572875,1,-7.78716547
CE10_chr5_3572981,1,-10.7314254
CE10_chr5_3573007,1,-11.13986592
CE10_chr5_3573046,1,-9.71989729
CE10_chr5_3573129,1,-5.89012422
CE10_chr5_3573176,1,-9.06858229
CE10_chr5_3573246,1,6.92949331
CE10_chr5_3573311,1,-11.27865778
CE10_chr5_3573351,1,-9.4962637
CE10_chr5_3573389,1,-8.80401873
CE10_chr5_3573405,1,-9.78139124
CE10_chr5_3573482,1,-7.99907065
CE10_chr5_3573575,1,-7.15606707
CE10_chr5_3573596,1,-8.86060445
CE10_chr5_3573649,1,-10.25105776
CE10_chr5_3573825,1,-10.23900411
CE10_chr5_3573851,1,-6.84618571
CE10_chr5_3573994,1,-12.46758587
CE10_chr5_3574058,1,-5.79800741
CE10_chr5_3574379,1,-11.49447026
CE10_chr5_3574655,1,-8.77494926
CE10_chr5_3574793,1,-7.10192533
CE10_chr5_3574795,1,-6.35973902
CE10_chr5_3574904,1,-8.87111385
CE10_chr5_3574927,1,-9.05737865
CE10_chr5_3574929,1,-9.19219757
CE10_chr5_3574977,1,-9.0527323
CE10_chr5_3575474,1,-10.74419135
CE10_chr5_3576117,1,-7.51064535
CE10_chr5_3576505,1,-8.22885663
CE10_chr5_3576686,1,-5.55483721
CE10_chr5_3576815,1,-10.06955902
CE10_chr5_3577090,1,-8.68802293
CE10_chr5_3577383,1,-11.30649146
CE10_chr5_3577788,1,-6.22605348
CE10_chr5_3578197,1,-7.41548579
CE10_chr5_3578521,1,-3.91346294
CE10_chr5_3578746,1,-7.2617511
CE10_chr5_3578996,1,-5.92607812
CE10_chr5_3579453,1,-7.88137385
CE10_chr5_3911596,1,4.12215468
CE10_chr5_3911629,1,-7.65400078
CE10_chr5_3911655,1,-3.14352728
CE10_chr5_3911774,1,-5.7163651
CE10_chr5_3911812,1,-6.32866386
CE10_chr5_3911877,1,-5.3093291
CE10_chr5_3911895,1,-8.92657044
CE10_chr5_3911960,1,-2.42197599
CE10_chr5_3911986,1,-5.59632168
CE10_chr5_3912456,1,-6.3906082
CE10_chr5_3912486,1,-2.49986143
CE10_chr5_3912549,1,-6.44965465
CE10_chr5_3912554,1,-11.91167107
CE10_chr5_3912604,1,-6.26741168
CE10_chr5_3912622,1,-10.8226676
CE10_chr5_3912641,1,-10.74729777
CE10_chr5_3912760,1,-6.46502188
CE10_chr5_3912865,1,-10.00862484
CE10_chr5_3913158,1,-12.6692372
CE10_chr5_3913180,1,-13.01183985
CE10_chr5_3913302,1,-5.09612911
CE10_chr5_3913495,1,-11.41667737
CE10_chr5_3913859,1,-4.25758361
CE10_chr5_3914126,1,-1.73230377
CE10_chr5_3914439,1,-9.27727433
CE10_chr5_3914502,1,-15.4845169
CE10_chr5_3914567,1,-11.52396477
CE10_chr5_3914675,1,-8.87718857
CE10_chr5_3914700,1,-9.72533788
CE10_chr5_3914746,1,-9.63618133
CE10_chr5_3914776,1,-10.62340335
CE10_chr5_3914804,1,-8.89873423
CE10_chr5_3914821,1,-7.79772467
CE10_chr5_3914936,1,-10.31921147
CE10_chr5_3915013,1,-9.79446253
CE10_chr5_3915120,1,-4.93405003
CE10_chr5_3915214,1,-10.22453367
CE10_chr5_3915322,1,-9.68890547
CE10_chr5_3915435,1,-10.05303513
CE10_chr5_3915532,1,-9.1079341
CE10_chr5_3915555,1,-6.12253758
CE10_chr5_3915587,1,-11.27900036
CE10_chr5_3915631,1,-9.31600579
CE10_chr5_3915668,1,-9.4934954
CE10_chr5_3915706,1,-10.80782801
CE10_chr5_3915734,1,-8.8398737
CE10_chr5_3915780,1,-9.36589937
CE10_chr5_3915826,1,-6.99079779
CE10_chr5_3915838,1,-8.74132934
CE10_chr5_3915859,1,-7.01522415
CE10_chr5_3915889,1,-8.13692493
CE10_chr5_3916199,1,-10.47347558
CE10_chr5_3916255,1,-7.51556181
CE10_chr5_3916297,1,-9.63774183
CE10_chr5_3916412,1,-9.72441308
CE10_chr5_3916473,1,-10.60382375
CE10_chr5_3916503,1,-10.294013
CE10_chr5_3916684,1,-3.70696496
CE10_chr5_3916728,1,-10.24461718
CE10_chr5_3916766,1,-7.41111155
CE10_chr5_3916894,1,-9.14604216
CE10_chr5_3916994,1,-10.23777401
CE10_chr5_3917062,1,-9.68965121
CE10_chr5_3917203,1,-9.29240066
CE10_chr5_3917211,1,-11.62323015
CE10_chr5_3917234,1,-9.0444674
CE10_chr5_3918266,1,-8.03167371
CE10_chr5_3918352,1,-10.11129375
CE10_chr5_3918397,1,-11.92206372
CE10_chr5_3918586,1,-12.87828101
CE10_chr5_3918807,1,-6.53365093
CE10_chr5_3918823,1,-6.42206461
CE10_chr5_3918850,1,-6.63306396
CE10_chr5_3919305,1,-8.27454519
CE10_chr5_3919594,1,-6.01843083
CE10_chr5_3919660,1,-8.94441792
CE10_chr5_3919716,1,-10.65530277
CE10_chr5_3919917,1,-10.43968026
CE10_chr5_3920201,1,0.59004641
CE10_chr5_3920241,1,-9.1327661
CE10_chr5_3920377,1,-2.98923711
CE10_chr5_3920393,1,-8.75868724
CE10_chr5_9822999,1,-7.21728216
CE10_chr5_9823058,1,-0.99992743
CE10_chr5_9823132,1,-2.49501529
CE10_chr5_9823700,1,-11.59444619
CE10_chr5_9823712,1,3.998496
CE10_chr5_9823729,1,-9.93650872
CE10_chr5_9824179,1,-6.55742464
CE10_chr5_9824303,1,-8.42487074
CE10_chr5_9824702,1,-5.31738597
CE10_chr5_9824734,1,-9.2644148
CE10_chr5_9824884,1,-10.47074749
CE10_chr5_9824953,1,-9.41220061
CE10_chr5_9825023,1,0.39709876
CE10_chr5_9826239,1,-9.15137838
CE10_chr5_9826240,1,-9.68239335
CE10_chr5_9826415,1,-3.28547263
CE10_chr5_9826437,1,-8.41405021
CE10_chr5_9826469,1,-8.04972074
CE10_chr5_9826483,1,-3.98878209
CE10_chr5_9826487,1,-0.21607872
CE10_chr5_9826737,1,-11.19496441
CE10_chr5_9826748,1,-7.66492142
CE10_chr5_9826852,1,-6.00194744
CE10_chr5_9826882,1,-5.25318665
CE10_chr5_9826972,1,-6.86193948
CE10_chr5_9827250,1,-9.59715968
CE10_chr5_9827367,1,-8.78874222
CE10_chr5_9827379,1,-4.79459948
CE10_chr5_9827422,1,-6.91536633
CE10_chr5_9827489,1,-5.54639914
CE10_chr5_9827547,1,-4.5509529
CE10_chr5_9827766,1,-8.65989082
CE10_chr5_9828230,1,-7.84136103
CE10_chr5_9828314,1,-9.11917179
CE10_chr5_9828334,1,-11.00541725
CE10_chr5_9828338,1,-12.9337803
CE10_chr5_9829330,1,-3.04007045
CE10_chr5_9829333,1,-13.82200111
CE10_chr5_9829361,1,-2.89505783
CE10_chr5_9829391,1,-4.53695453
CE10_chr5_9829407,1,-6.67665896
CE10_chr5_9829517,1,-5.3159269
CE10_chr5_9829631,1,-7.33766029
CE10_chr5_9829683,1,-8.30696239
CE10_chr5_9830078,1,-8.93514191
CE10_chr5_9830115,1,-3.39709772
CE10_chr5_9830142,1,-7.20925347
CE10_chr5_9830169,1,-7.58789804
CE10_chr5_9830240,1,-3.47622663
CE10_chr5_9830281,1,5.41984213
CE10_chr5_9830367,1,-8.40586551
CE10_chr5_9830749,1,-0.81204576
CE10_chr5_9830762,1,-8.31891335
CE10_chr5_9830836,1,12.62737681
CE10_chr5_9830848,1,-7.43696812
CE10_chr5_9831159,1,-7.01600882
CE10_chr5_9831223,1,-5.38924749
CE10_chr5_9831289,1,-8.20193501
CE10_chr5_9831346,1,0.72315488000000006
CE10_chr5_9831420,1,-7.08165044
CE10_chr5_9831459,1,-9.68653555
CE10_chr5_9831572,1,-7.13925685
CE10_chr5_9831719,1,-2.53516365
CE10_chr5_9831842,1,-5.01157116
CE10_chr5_9832090,1,-4.97171402
CE10_chr5_9832175,1,-8.83060434
CE10_chr5_9832404,1,-6.11473421
CE10_chr5_9832435,1,-11.72627384
CE10_chr5_9832526,1,-5.16945361
CE10_chr5_9832553,1,-1.84057939
CE10_chr5_9832573,1,-4.12535755
CE10_chr5_9832619,1,-8.03642961
CE10_chr5_9832707,1,-8.07781254
CE10_chr5_9832771,1,-8.10270369
CE10_chr5_9832794,1,-1.00597913
CE10_chr5_9832823,1,-7.03962564
CE10_chr5_9832854,1,-8.91237371
CE10_chr5_9832863,1,-8.0984011
CE10_chr5_9832992,1,-6.36077869
CE10_chr5_9832994,1,-10.62654675
CE10_chr5_9833867,1,-3.83152673
CE10_chr5_9833964,1,-6.72960374
CE10_chr5_9834002,1,-9.61689774
CE10_chr5_9834024,1,-8.51652267
CE10_chr5_9834062,1,-7.87448925
CE10_chr5_9834072,1,-1.90739402
CE10_chr5_9834082,1,-4.82508685
CE10_chr5_9834188,1,-9.00165303
CE10_chr5_9834222,1,0.49289899
CE10_chr5_9834786,1,-6.28691195
CE10_chr5_9834893,1,-0.58335701
CE10_chr5_9835378,1,-7.51227668
CE10_chr5_9835431,1,-2.12517088
CE10_chr5_9835786,1,-8.45287625
CE10_chr5_9836289,1,-2.53925932
CE10_chr5_9836653,1,-5.60938806
CE10_chr5_9836710,1,-4.75863902
CE10_chr5_9836800,1,-6.16703927
CE10_chr5_9836830,1,-8.85522145
CE10_chr5_9836884,1,-8.61601287
CE10_chr5_9836964,1,3.70004464
