chr_snp,snp_c,win,p_bar,q_bar,MAF,Kendall,p_val,empirical_p
CE10_chr7_29161284,341306982,34136,0.8976363008971705,0.1023636991028295,0.1023636991028295,0.3384857779936998,0.00275542699694205,0.06306055289058911
CE10_chr7_29161300,341306998,34136,0.805921052631579,0.19407894736842105,0.19407894736842105,0.3597503588654855,0.00515772693029722,0.10339400420202872
CE10_chr7_29161404,341307102,34136,0.3871536796536797,0.6128463203463204,0.3871536796536797,0.31748768901712027,0.00115080064923687,0.02834905119664105
CE10_chr7_29161445,341307143,34136,0.935483870967742,0.06451612903225812,0.06451612903225812,0.20938152037719385,0.15868167131480537,0.621757170935215
CE10_chr7_29161468,341307166,34136,0.39320252792475013,0.6067974720752498,0.39320252792475013,0.3629119896048246,2.1407755852149152e-4,0.0052169751250275
CE10_chr7_29161512,341307210,34136,0.5333333333333333,0.4666666666666667,0.4666666666666667,0.28010717874767277,0.01190939972457755,0.2141461606493649
CE10_chr7_29161515,341307213,34136,0.9034606866002216,0.0965393133997785,0.0965393133997785,0.31213443900969107,0.00844980949450117,0.16486561791660706
CE10_chr7_29161533,341307231,34136,0.9383394383394384,0.06166056166056166,0.06166056166056166,0.26566959550241664,0.03720567037941649,0.38809274585256753
CE10_chr7_29162008,341307706,34136,0.14874819624819624,0.8512518037518038,0.14874819624819624,-0.01460374747338693,0.8861347761818795,0.965948673666701
CE10_chr7_29162065,341307763,34136,0.863558201058201,0.13644179894179898,0.13644179894179898,0.3870733481703698,0.00107839677043824,0.02676429564142018
CE10_chr7_29162093,341307791,34136,0.943627450980392,0.05637254901960786,0.05637254901960786,0.23823676617339473,0.09308155906808616,0.5329648400141573
CE10_chr7_29162094,341307792,34136,0.9025210084033614,0.09747899159663864,0.09747899159663864,0.09965232723839894,0.46224871309701415,0.8197788203360786
CE10_chr7_29162161,341307859,34136,0.36399544385655497,0.6360045561434451,0.36399544385655497,0.40300215948134194,4.099131706732831e-5,8.300303647196932e-4
CE10_chr7_29162236,341307934,34136,0.500436507936508,0.499563492063492,0.499563492063492,0.3262489296359783,7.504267008763617e-4,0.01953667236475818
CE10_chr7_29162470,341308168,34136,0.5527998236331569,0.44720017636684306,0.44720017636684306,0.27553374805923936,0.00553176605766691,0.10976565866507354
CE10_chr7_29162524,341308222,34136,0.477965367965368,0.5220346320346321,0.477965367965368,0.3337682844044731,4.845407632837816e-4,0.01274581909856359
CE10_chr7_29162560,341308258,34136,0.8690525793650794,0.1309474206349206,0.1309474206349206,0.3293745215050935,0.00730279997606519,0.14511139727077313
CE10_chr7_29162564,341308262,34136,0.8939393939393939,0.10606060606060608,0.10606060606060608,0.28514516132741224,0.05048988977711664,0.4375088378989187
CE10_chr7_29162616,341308314,34136,0.6134271284271284,0.3865728715728716,0.3865728715728716,0.18844879730841096,0.05062689417002919,0.4378033648025289
CE10_chr7_29162682,341308380,34136,0.4314261418853256,0.5685738581146744,0.4314261418853256,0.31039541436507007,0.00261372785992798,0.06010105954380125
CE10_chr7_29162721,341308419,34136,0.36405122655122657,0.6359487734487734,0.36405122655122657,0.3378001942473459,4.90664759172258e-4,0.01290061306779055
CE10_chr7_29162778,341308476,34136,0.7952128427128428,0.20478715728715724,0.20478715728715724,0.22961728895824585,0.02224112405755659,0.3106706595143486
CE10_chr7_29163019,341308717,34136,0.4964646464646464,0.5035353535353535,0.4964646464646464,-0.25771546920311156,0.06942938971929626,0.487073030121233
CE10_chr7_29163140,341308838,34136,0.7841738816738817,0.2158261183261183,0.2158261183261183,0.2652581193461561,0.0081126690181137,0.15926625985138104
CE10_chr7_29163561,341309259,34136,0.3808090828924162,0.6191909171075838,0.3808090828924162,0.3679950749612768,1.6887250371653515e-4,0.00396858268131603
CE10_chr7_29163626,341309324,34136,0.3771248196248197,0.6228751803751804,0.3771248196248197,0.29260486838858557,0.00294437260775434,0.0666752012530781
CE10_chr7_29163700,341309398,34136,0.4208292840945902,0.5791707159054098,0.4208292840945902,0.3555898616665157,5.962775340217046e-4,0.01578396451620191
CE10_chr7_29163705,341309403,34136,0.9418448331713638,0.05815516682863619,0.05815516682863619,0.17800770643080435,0.11386053629000374,0.5651988014763161
CE10_chr7_29163831,341309529,34136,0.3875624632569077,0.6124375367430923,0.3875624632569077,0.3489865613477367,3.759634315568341e-4,0.00968842902529166
CE10_chr7_29163857,341309555,34136,0.3923721340388007,0.6076278659611993,0.3923721340388007,0.3479094464641625,3.949705777438457e-4,0.01018376972681793
CE10_chr7_29163900,341309598,34136,0.7755952380952381,0.22440476190476188,0.22440476190476188,0.28344552073342855,0.02247614088271915,0.31234745472694764
CE10_chr7_29163970,341309668,34136,0.36893217893217894,0.6310678210678211,0.36893217893217894,0.35018780578678826,3.182688667227999e-4,0.00804175588238001
CE10_chr7_29164271,341309969,34136,0.3924529688418577,0.6075470311581423,0.3924529688418577,0.3678730856648827,1.8278882067371328e-4,0.00436937355299015
CE10_chr7_29204308,341350006,34141,0.9084325396825396,0.09156746031746033,0.09156746031746033,0.3039763559241712,0.01329253722601514,0.2295895784332675
CE10_chr7_29204317,341350015,34141,0.5844104308390022,0.41558956916099776,0.41558956916099776,0.30945804667028726,0.00875718946402128,0.16992947252072357
CE10_chr7_29204437,341350135,34141,0.3787445887445888,0.6212554112554112,0.3787445887445888,0.3627053979257604,2.044214628898354e-4,0.00495006011863075
CE10_chr7_29204578,341350276,34141,0.9233152958152958,0.07668470418470419,0.07668470418470419,0.22270452061015517,0.03446080617729967,0.3765087182473641
CE10_chr7_29204674,341350372,34141,0.3725324675324675,0.6274675324675325,0.3725324675324675,0.3533499015506912,2.9685198181720224e-4,0.0074719467307932
CE10_chr7_29204878,341350576,34141,0.38674309229864784,0.6132569077013521,0.38674309229864784,0.37012848339261006,1.635708541653736e-4,0.00381797233287899
CE10_chr7_29204910,341350608,34141,0.3942965367965368,0.6057034632034632,0.3942965367965368,0.32106776967012834,9.688143995815322e-4,0.024491752828336832
CE10_chr7_29205103,341350801,34141,0.8934054834054834,0.10659451659451658,0.10659451659451658,0.07815086842677677,0.4448408265329541,0.8120704990306551
CE10_chr7_29205114,341350812,34141,0.3597663139329806,0.6402336860670195,0.3597663139329806,0.31982585112143236,0.00127649560410953,0.03105167022692796
CE10_chr7_29205206,341350904,34141,0.37016955266955265,0.6298304473304474,0.37016955266955265,0.36786159218254905,1.669241402754247e-4,0.00391670578352105
CE10_chr7_29205412,341351110,34141,0.8141450216450217,0.18585497835497833,0.18585497835497833,-0.27663130724427054,0.00886344630162327,0.1714602593677545
CE10_chr7_29205452,341351150,34141,0.3637229437229437,0.6362770562770563,0.3637229437229437,0.33849409819078846,5.243538611788043e-4,0.01389547809163301
CE10_chr7_29205624,341351322,34141,0.393313866427074,0.606686133572926,0.393313866427074,0.36644278678804704,2.2850110876835637e-4,0.00559015409948817
CE10_chr7_29208220,341353918,34141,0.3550685425685426,0.6449314574314574,0.3550685425685426,0.3867475121881987,7.414218170137126e-5,0.00162575503896206
CE10_chr7_29209048,341354746,34141,0.9333333333333332,0.06666666666666665,0.06666666666666665,0.27493223486104573,0.07259911991102105,0.49393416821669817
CE10_chr7_29209303,341355001,34141,0.4804490005878895,0.5195509994121106,0.4804490005878895,0.3902424602099512,5.571044378844089e-5,0.00119735227007447
CE10_chr7_29209324,341355022,34141,0.36462375073486186,0.6353762492651381,0.36462375073486186,0.3630799877951078,2.4983217894554064e-4,0.00618339152749852
CE10_chr7_29209605,341355303,34141,0.39026334776334776,0.6097366522366523,0.39026334776334776,0.34452837584394175,3.8871370470840714e-4,0.01005240403401451
CE10_chr7_29209637,341355335,34141,0.37657260435038215,0.6234273956496179,0.37657260435038215,0.35130906556153446,3.593018468328778e-4,0.00920731263445111
CE10_chr7_29209682,341355380,34141,0.3619765840220386,0.6380234159779614,0.3619765840220386,0.28849223042599076,0.00297456935313272,0.06733035626877923
CE10_chr7_29209726,341355424,34141,0.380544532627866,0.619455467372134,0.380544532627866,0.3257511083730973,9.841234094430057e-4,0.02485823800953363
CE10_chr7_29209810,341355508,34141,0.4290123456790123,0.5709876543209876,0.4290123456790123,-0.12729529871685566,0.4229821045124644,0.8018277402506993
CE10_chr7_29209861,341355559,34141,0.49766955266955265,0.5023304473304473,0.49766955266955265,0.3619573181166239,1.5481206456984214e-4,0.00359038336190746
CE10_chr7_29209886,341355584,34141,0.8189494147827481,0.18105058521725192,0.18105058521725192,-0.2675048488216065,0.0122526039459998,0.21798588781035144
CE10_chr7_29209919,341355617,34141,0.81675551814440706,0.18324448185559297,0.18324448185559297,-0.22128454734977385,0.03735825089820926,0.38864749396931064
CE10_chr7_29209933,341355631,34141,0.3726911976911977,0.6273088023088023,0.3726911976911977,0.3070811756597957,0.00161625603153655,0.03838137385086396
CE10_chr7_29209985,341355683,34141,0.8651960784313726,0.13480392156862742,0.13480392156862742,0.08375576247836314,0.5471928347700391,0.8541648363325711
CE10_chr7_29210007,341355705,34141,0.861764705882353,0.138235294117647,0.138235294117647,0.14861046255544022,0.2873065225899537,0.7270296208719168
CE10_chr7_29210107,341355805,34141,0.3851668136390359,0.6148331863609642,0.3851668136390359,0.342211786042576,5.808709069635898e-4,0.01536643916136811
CE10_chr7_29210233,341355931,34141,0.3916017316017316,0.6083982683982684,0.3916017316017316,0.32214824268983244,9.36181295279798e-4,0.02382823057105587
CE10_chr7_29210368,341356066,34141,0.3942388167388167,0.6057611832611833,0.3942388167388167,0.33755115963087157,5.218955839364592e-4,0.01381347912415062
CE10_chr7_29210395,341356093,34141,0.6263565891472869,0.37364341085271313,0.37364341085271313,0.02959676258720119,0.7948898857207359,0.9381334524828534
CE10_chr7_29210424,341356122,34141,0.6335271317829457,0.3664728682170542,0.3664728682170542,0.12035928024165364,0.2973521059253109,0.7330531980852404
CE10_chr7_29210536,341356234,34141,0.3603244749078082,0.6396755250921917,0.3603244749078082,0.34000201184066686,5.302594365917545e-4,0.01405278223333392
CE10_chr7_29210577,341356275,34141,0.36370517342739567,0.6362948265726043,0.36370517342739567,0.3708717132789406,1.587265938978258e-4,0.0036899535367075
CE10_chr7_29210608,341356306,34141,0.36726190476190473,0.6327380952380952,0.36726190476190473,0.3848431324938176,8.828978987658407e-5,0.0019545876330496
CE10_chr7_29210620,341356318,34141,0.36827601410934746,0.6317239858906525,0.36827601410934746,0.35782456011527974,2.790150713687716e-4,0.00696489189105516
CE10_chr7_29210745,341356443,34141,0.3769510582010582,0.6230489417989418,0.3769510582010582,0.3792086740507092,1.13072864194835e-4,0.00255368213016583
CE10_chr7_29211068,341356766,34141,0.6870238095238095,0.3129761904761905,0.3129761904761905,0.16365879244168582,0.09643686369014064,0.5384478934214236
CE10_chr7_29211251,341356949,34141,0.939344503233392,0.06065549676660786,0.06065549676660786,0.1305604807694707,0.21594073170877595,0.6761626491356221
CE10_chr7_29212252,341357950,34141,0.41055194805194806,0.5894480519480519,0.41055194805194806,0.2706852588097091,0.00650519252833594,0.12893333567616097
CE10_chr7_29213003,341358701,34141,0.38153679653679656,0.6184632034632034,0.38153679653679656,0.35528628873592244,2.652984261116664e-4,0.00660091688233231
CE10_chr7_29213188,341358886,34141,0.9109567901234568,0.08904320987654324,0.08904320987654324,0.29522653264954696,0.010381110424247,0.19415096344603172
CE10_chr7_29213243,341358941,34141,0.9428571428571428,0.05714285714285716,0.05714285714285716,0.11257233533057166,0.4265638176602406,0.8035175046877471
CE10_chr7_29214073,341359771,34141,0.8826875901875901,0.11731240981240988,0.11731240981240988,-0.02063193184641037,0.8389131687052462,0.9514607948712156
CE10_chr7_29214272,341359970,34141,0.6240178571428572,0.3759821428571428,0.3759821428571428,0.443907777026438,1.6345002812948644e-4,0.00381546216040504
CE10_chr7_29344900,341490598,34155,0.944949494949495,0.05505050505050501,0.05505050505050501,-0.0996656840121624,0.4914342469165446,0.8322727854630891
CE10_chr7_29345751,341491449,34155,0.36164141414141415,0.6383585858585858,0.36164141414141415,0.3377738979818719,5.399434123916257e-4,0.01431216672230882
CE10_chr7_29345763,341491461,34155,0.3608838383838384,0.6391161616161616,0.3608838383838384,0.3373425367795627,5.289504292651942e-4,0.01399923188722297
CE10_chr7_29345801,341491499,34155,0.3538203463203463,0.6461796536796537,0.3538203463203463,0.31954488382809004,0.0010818532999932,0.02684629460890257
CE10_chr7_29345815,341491513,34155,0.35478715728715726,0.6452128427128427,0.35478715728715726,0.31616926551310665,0.00120401174821783,0.02948950622397264
CE10_chr7_29345852,341491550,34155,0.3727489177489178,0.6272510822510822,0.3727489177489178,0.2970789735165174,0.00189064320118244,0.04447272572098429
CE10_chr7_29345878,341491576,34155,0.9065051020408164,0.09349489795918364,0.09349489795918364,-0.16727498945918115,0.272285326170331,0.7172826211555663
CE10_chr7_29345895,341491593,34155,0.5096428571428572,0.4903571428571428,0.4903571428571428,0.3946410485114822,3.370707581684145e-5,6.543182915431453e-4
CE10_chr7_29345925,341491623,34155,0.33638300999412113,0.6636169900058788,0.33638300999412113,0.313742784943916,0.00154684739642415,0.03698990157613729
CE10_chr7_29345960,341491658,34155,0.343245769382133,0.656754230617867,0.343245769382133,0.34149055369254483,4.182904285179724e-4,0.01086067957062663
CE10_chr7_29345980,341491678,34155,0.38031746031746033,0.6196825396825396,0.38031746031746033,0.39026007624543246,5.834220637100587e-5,0.00125926985776526
CE10_chr7_29345997,341491695,34155,0.44946236559139785,0.55053763440860215,0.44946236559139785,-0.2778353141513566,0.05547070734377492,0.45168127168684424
CE10_chr7_29346033,341491731,34155,0.9139574314574316,0.08604256854256853,0.08604256854256853,0.16013775198013305,0.1230679249218144,0.5780931391129218
CE10_chr7_29346048,341491746,34155,0.3952748383303939,0.6047251616696061,0.3952748383303939,0.36884922328628583,1.6724192056495038e-4,0.00392507302510088
CE10_chr7_29346079,341491777,34155,0.38872655122655125,0.6112734487734488,0.38872655122655125,0.3484323093827579,3.443145926892653e-4,0.00880652176277698
CE10_chr7_29346145,341491843,34155,0.363023088023088,0.636976911976912,0.363023088023088,0.3690628355043752,1.4990502887281745e-4,0.00345901766910404
CE10_chr7_29346157,341491855,34155,0.48198412698412696,0.518015873015873,0.48198412698412696,0.34407671216381863,3.338041477333193e-4,0.00851450503164072
CE10_chr7_29346172,341491870,34155,0.3671103896103896,0.6328896103896104,0.3671103896103896,0.35465469144496153,2.741215135309738e-4,0.00683854654319965
CE10_chr7_29346279,341491977,34155,0.8525944510035419,0.14740554899645808,0.14740554899645808,-0.2674182140501902,0.01129708038265099,0.2066608263320439
CE10_chr7_29346386,341492084,34155,0.36794011544011546,0.6320598845598846,0.36794011544011546,0.37424211007777697,1.2116176744986646e-4,0.0027536592039239002
CE10_chr7_29347303,341493001,34155,0.6358974358974359,0.36410256410256414,0.36410256410256414,0.4614434633344582,2.2156171108882517e-4,0.0054052380605738
CE10_chr7_29347309,341493007,34155,0.7882113821138211,0.2117886178861789,0.2117886178861789,0.41850774246485406,5.743224899912352e-4,0.0152342367444067
CE10_chr7_29347367,341493065,34155,0.9409216067379332,0.05907839326206676,0.05907839326206676,0.2107620829896457,0.06046985697950202,0.46497430838472914
CE10_chr7_29347409,341493107,34155,0.8857756132756133,0.11422438672438671,0.11422438672438671,-0.23189428248830984,0.02906380784800427,0.35106602841347895
CE10_chr7_29347607,341493305,34155,0.4205226115603474,0.5794773884396526,0.4205226115603474,0.3470359641106162,5.716322384620864e-4,0.01515474794939827
CE10_chr7_29347628,341493326,34155,0.8992248062015504,0.10077519379844956,0.10077519379844956,0.3662529718076013,0.00215049446977729,0.05030971344707762
CE10_chr7_29347666,341493364,34155,0.3865850970017637,0.6134149029982363,0.3865850970017637,0.3503426678876742,4.066304554560009e-4,0.01053352042485505
CE10_chr7_29347678,341493376,34155,0.6168871252204585,0.3831128747795415,0.3831128747795415,0.3148845293440853,0.00116858386214767,0.02874984206831518
CE10_chr7_29347802,341493500,34155,0.36606407995296886,0.6339359200470311,0.36606407995296886,0.3889848396450002,7.111494366944015e-5,0.00154040917484773
CE10_chr7_29348211,341493909,34155,0.5573484848484849,0.44265151515151513,0.44265151515151513,0.36975805787387456,1.3548928218838882e-4,0.00309755283285514
CE10_chr7_29348258,341493956,34155,0.4076535861258083,0.5923464138741916,0.4076535861258083,0.3649843945815937,2.4314495032927248e-4,0.00600014893690012
CE10_chr7_29348276,341493974,34155,0.39370223398001175,0.6062977660199882,0.39370223398001175,0.3704914324846846,1.7577953186552386e-4,0.00416688630675813
CE10_chr7_29348309,341494007,34155,0.3884075543797766,0.6115924456202234,0.3884075543797766,0.3741016680302343,1.5072644433004008e-4,0.00348579284215951
CE10_chr7_29348330,341494028,34155,0.5450213109935332,0.4549786890064667,0.4549786890064667,0.4178795101155832,1.7964493882310384e-5,2.995472485581151e-4
CE10_chr7_29348379,341494077,34155,0.8059864518197851,0.19401354818021488,0.19401354818021488,-0.2591019154992664,0.01446276588933057,0.24278555512882624
CE10_chr7_29348383,341494081,34155,0.3577270723104056,0.6422729276895944,0.3577270723104056,0.3543105544374513,3.000284197406211e-4,0.00755896604322349
CE10_chr7_29348416,341494114,34155,0.42944444444444446,0.5705555555555555,0.42944444444444446,-0.18423030876617288,0.2164824861673675,0.6765441953516627
CE10_chr7_29348452,341494150,34155,0.8696059431524548,0.13039405684754524,0.13039405684754524,0.36963768840581135,0.00162495275690327,0.03853365764761696
CE10_chr7_29348453,341494151,34155,0.5321705426356589,0.4678294573643411,0.4678294573643411,0.3519387610422231,0.00209932940186435,0.0491349527292687
CE10_chr7_29348489,341494187,34155,0.4225218658892128,0.5774781341107872,0.4225218658892128,0.40942459265683906,7.368776601801428e-5,0.0016132041765923
CE10_chr7_29348495,341494193,34155,0.9304745707806932,0.06952542921930682,0.06952542921930682,0.29587870600112187,0.00750773684823134,0.14906993926219336
CE10_chr7_29348586,341494284,34155,0.404505772005772,0.595494227994228,0.404505772005772,0.35659273324994223,2.6868839218092164e-4,0.00668040567734075
CE10_chr7_29348889,341494587,34155,0.6631823461091754,0.33681765389082463,0.33681765389082463,0.2795531700453493,0.02208707001898459,0.30958291810896993
CE10_chr7_29349101,341494799,34155,0.8726851851851852,0.12731481481481477,0.12731481481481477,0.10362462474460996,0.4050219869659528,0.7931065643520366
CE10_chr7_29349144,341494842,34155,0.8753517316017316,0.12464826839826836,0.12464826839826836,0.23053900494973603,0.0430515620336883,0.41114616985333063
CE10_chr7_29349185,341494883,34155,0.9158119658119658,0.08418803418803422,0.08418803418803422,0.32682730613805255,0.00915711477934729,0.17593631525088754
CE10_chr7_29349290,341494988,34155,0.3745995670995671,0.6254004329004329,0.3745995670995671,0.3546670767706658,3.1006821889256774e-4,0.00784930932604379
CE10_chr7_29350447,341496145,34155,0.8029227338318248,0.1970772661681752,0.1970772661681752,-0.251996775176187,0.01665805027719264,0.26547291231047154
CE10_chr7_29350505,341496203,34155,0.4357215700965701,0.5642784299034299,0.4357215700965701,0.34536493011442776,6.633800103370496e-4,0.01745239248722113
CE10_chr7_29350533,341496231,34155,0.37787157287157286,0.6221284271284271,0.37787157287157286,0.31208392647119315,0.00139082541199839,0.03348737425081811
CE10_chr7_29350547,341496245,34155,0.947878787878788,0.05212121212121212,0.05212121212121212,0.2575506711891441,0.0153492681134715,0.2524421886361145
CE10_chr7_29350690,341496388,34155,0.3529112554112554,0.6470887445887445,0.3529112554112554,0.34016197903624623,4.704903870803595e-4,0.01234670167520543
CE10_chr7_29350786,341496484,34155,0.5266601878846777,0.4733398121153223,0.4733398121153223,0.21766314300775605,0.03864526147303088,0.39384355099038854
CE10_chr7_29350843,341496541,34155,0.3703174603174603,0.6296825396825396,0.3703174603174603,0.31665307492466843,0.00121651837476638,0.02977733933431899
CE10_chr7_29350885,341496583,34155,0.643452380952381,0.356547619047619,0.356547619047619,0.4116945219369219,2.714795259632547e-4,0.00673060912681977
CE10_chr7_29350932,341496630,34155,0.15748917748917748,0.8425108225108225,0.15748917748917748,-0.01445125993299235,0.8871295473948819,0.966298424364738
CE10_chr7_29351004,341496702,34155,0.4300813008130081,0.5699186991869919,0.4300813008130081,-0.1109009127126981,0.3659062819264326,0.7728653702462562
CE10_chr7_29351552,341497250,34155,0.8161904761904761,0.18380952380952387,0.18380952380952387,0.34779908635605383,0.00934325002715634,0.17870001514470726
CE10_chr7_29351649,341497347,34155,0.3721398622342018,0.6278601377657982,0.3721398622342018,0.4071433955009552,3.831188655856537e-5,7.656026045549589e-4
CE10_chr7_29351716,341497414,34155,0.8655913978494624,0.13440860215053765,0.13440860215053765,0.3346718164613137,0.02200954607115516,0.3090047417158033
CE10_chr7_29351778,341497476,34155,0.3935894660894661,0.6064105339105339,0.3935894660894661,0.3448957898491495,4.657894317114226e-4,0.01224713150040539
CE10_chr7_29352100,341497798,34155,0.905717054263566,0.09428294573643414,0.09428294573643414,0.2950899727966881,0.01381184621666592,0.23539309719304147
CE10_chr7_29352149,341497847,34155,0.37497113997114,0.62502886002886,0.37497113997114,0.36515301486032264,1.6847016647747755e-4,0.00395352164647232
CE10_chr7_29352201,341497899,34155,0.3796464646464646,0.6203535353535354,0.3796464646464646,0.3451748924115173,3.875428913140084e-4,0.01002981248174895
CE10_chr7_29352326,341498024,34155,0.12465728715728716,0.8753427128427128,0.12465728715728716,-0.05782715802667042,0.5719624221784835,0.8635085350047735
CE10_chr7_29352355,341498053,34155,0.5112987012987013,0.48870129870129875,0.48870129870129875,0.394523782100318,3.807704791779585e-5,7.605822596070576e-4
CE10_chr7_29352592,341498290,34155,0.9375108225108224,0.06248917748917748,0.06248917748917748,0.01315586706259762,0.9008380606652764,0.9703498427376944
CE10_chr7_29353103,341498801,34155,0.39251272836178497,0.607487271638215,0.39251272836178497,0.4156816979026826,2.608023045591641e-5,4.836265633144987e-4
CE10_chr7_29353195,341498893,34155,0.3866847041847042,0.6133152958152959,0.3866847041847042,0.3568776314974074,2.2461911556126296e-4,0.00548472685558224
CE10_chr7_29385842,341531540,34159,0.3948155496766608,0.6051844503233392,0.3948155496766608,0.33853395065491754,5.047473267308611e-4,0.0133256689400462
CE10_chr7_29385863,341531561,34159,0.5416960611405056,0.4583039388594944,0.4583039388594944,0.3669918672093749,1.401682715462542e-4,0.00321134731834091
CE10_chr7_29385886,341531584,34159,0.38000440917107586,0.6199955908289241,0.38000440917107586,0.3477828359473879,3.59331360041374e-4,0.00920898608276708
CE10_chr7_29387116,341532814,34159,0.8926984126984127,0.10730158730158734,0.10730158730158734,0.09602574430443032,0.35007428173717275,0.7642667744367382
CE10_chr7_29387157,341532855,34159,0.3294877344877345,0.6705122655122655,0.3294877344877345,0.3389348580905868,5.245769867678192e-4,0.01389882498826494
CE10_chr7_29387170,341532868,34159,0.480465367965368,0.519534632034632,0.480465367965368,0.37536802065498787,8.854882067295557e-5,0.0019596079779975
CE10_chr7_29387567,341533265,34159,0.49942279942279943,0.5005772005772006,0.49942279942279943,0.35491025168854884,2.2428936681114908e-4,0.00547635961400241
CE10_chr7_29387896,341533594,34159,0.6699186991869919,0.3300813008130081,0.3300813008130081,0.25318205429722385,0.03568740132916096,0.38180392708116306
CE10_chr7_29387932,341533630,34159,0.5998188405797101,0.40018115942028987,0.40018115942028987,0.2610073052179335,0.02040813382724039,0.2975625388553781
CE10_chr7_29388086,341533784,34159,0.4250220458553792,0.5749779541446208,0.4250220458553792,0.3315248853271954,6.319563046919018e-4,0.01664662712308296
CE10_chr7_29388153,341533851,34159,0.8878968253968254,0.11210317460317464,0.11210317460317464,0.31531053672718745,0.00213142628571299,0.0499181265411413
CE10_chr7_29388193,341533891,34159,0.3772359584859585,0.6227640415140415,0.3772359584859585,0.3422078930462157,7.177649979702557e-4,0.0187568454495175
CE10_chr7_29388891,341534589,34159,0.8973263888888889,0.10267361111111106,0.10267361111111106,0.23073973022398375,0.06504955057579592,0.4765177548682703
CE10_chr7_29389029,341534727,34159,0.3713780663780664,0.6286219336219336,0.3713780663780664,0.3504169408280786,3.345093263666856e-4,0.00853542313559031
CE10_chr7_29389057,341534755,34159,0.4532777777777778,0.5467222222222222,0.4532777777777778,0.3404543328998137,9.985647842572188e-4,0.02513854060245813
CE10_chr7_29389060,341534758,34159,0.4552777777777778,0.5447222222222222,0.4552777777777778,0.33941301541078395,0.0010296855358735,0.02577403260044664
CE10_chr7_29389067,341534765,34159,0.4552777777777778,0.5447222222222222,0.4552777777777778,0.33941301541078395,0.0010296855358735,0.02577403260044664
CE10_chr7_29389093,341534791,34159,0.3794155844155844,0.6205844155844156,0.3794155844155844,0.34758452743306306,3.554134648018411e-4,0.00907594694164769
CE10_chr7_29389788,341535486,34159,0.21328197945845004,0.7867180205415499,0.21328197945845004,-0.03135397544403855,0.7661019509689398,0.9289529150214578
CE10_chr7_29389849,341535547,34159,0.3972366522366522,0.6027633477633478,0.3972366522366522,0.3534240490146768,2.696634636933287e-4,0.00670132378129034
CE10_chr7_29389880,341535578,34159,0.3886868686868687,0.6113131313131313,0.3886868686868687,0.3542703508536271,2.6175250534911897e-4,0.00650050998337429
CE10_chr7_29390010,341535708,34159,0.3806951793062904,0.6193048206937095,0.3806951793062904,0.3584340819153081,2.6217679675312076e-4,0.00651389756990202
CE10_chr7_29390329,341536027,34159,0.3968915343915344,0.6031084656084655,0.3968915343915344,0.33275512100372456,7.102020322134004e-4,0.01860205148029054
CE10_chr7_29390355,341536053,34159,0.38310552616108173,0.6168944738389183,0.38310552616108173,0.33029474481616833,7.933160568402496e-4,0.02058508773471158
CE10_chr7_29390479,341536177,34159,0.9137301587301588,0.08626984126984127,0.08626984126984127,0.1648333579101436,0.10935591634337298,0.5587242299418393
CE10_chr7_29390581,341536279,34159,0.3831962481962482,0.6168037518037518,0.3831962481962482,0.3349834746145393,6.125852008972088e-4,0.01617471469798023
CE10_chr7_29390610,341536308,34159,0.37782467532467534,0.6221753246753247,0.37782467532467534,0.33828840536003035,5.246263433081375e-4,0.01389966171242292
CE10_chr7_29390881,341536579,34159,0.8957084068195179,0.10429159318048208,0.10429159318048208,0.0947766053714412,0.3605676111169779,0.7699857840565558
CE10_chr7_29391174,341536872,34159,0.38515873015873014,0.6148412698412699,0.38515873015873014,0.34327475160830895,4.3744550914399894e-4,0.01137191803115458
CE10_chr7_29391222,341536920,34159,0.935483870967742,0.06451612903225812,0.06451612903225812,0.23606684260939012,0.11269307218104332,0.5635362305744027
CE10_chr7_29391233,341536931,34159,0.9439430014430016,0.05605699855699853,0.05605699855699853,0.1698691983864467,0.10457456108663916,0.5517124814979371
CE10_chr7_29391237,341536935,34159,0.8854166666666666,0.11458333333333336,0.11458333333333336,0.3430273701023641,0.01773086325877795,0.27501365952187906
CE10_chr7_29391323,341537021,34159,0.9411111111111112,0.05888888888888888,0.05888888888888888,-0.08351331287439291,0.5798533185912067,0.8664596611099815
CE10_chr7_29391784,341537482,34159,0.3750220458553792,0.6249779541446208,0.3750220458553792,0.3714702051098626,1.5399446041490397e-4,0.00357197543043182
CE10_chr7_29391904,341537602,34159,0.9117647058823528,0.08823529411764708,0.08823529411764708,0.10280123418876788,0.4674923014846234,0.8219651805608896
CE10_chr7_29392018,341537716,34159,0.37827561327561326,0.6217243867243867,0.37827561327561326,0.32398595436163274,9.164537827625296e-4,0.0234550515965952
CE10_chr7_29392433,341538131,34159,0.3920194003527337,0.6079805996472663,0.3920194003527337,0.34088887277855123,5.210772253924133e-4,0.01378921412356909
CE10_chr7_29392483,341538181,34159,0.3650252525252526,0.6349747474747475,0.3650252525252526,0.33150886570054167,6.716086690715832e-4,0.01758877852497245
CE10_chr7_29392560,341538258,34159,0.35654401154401155,0.6434559884559885,0.35654401154401155,0.3337926507717285,6.187436147225239e-4,0.01636548780600048
CE10_chr7_29392630,341538328,34159,0.3664574314574315,0.6335425685425685,0.3664574314574315,0.3844514286927424,8.349676400521798e-5,0.0018374462509319
